symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TTWO,2016-09-07 00:00:00+00:00,43.56,44.78,43.12,44.78,1954437,43.56,44.78,43.12,44.78,1954437,0.0,1.0
TTWO,2016-09-08 00:00:00+00:00,43.28,43.76,42.89,43.43,2311647,43.28,43.76,42.89,43.43,2311647,0.0,1.0
TTWO,2016-09-09 00:00:00+00:00,42.74,43.58,42.69,43.06,1361894,42.74,43.58,42.69,43.06,1361894,0.0,1.0
TTWO,2016-09-12 00:00:00+00:00,43.54,43.57,42.35,42.54,1196000,43.54,43.57,42.35,42.54,1196000,0.0,1.0
TTWO,2016-09-13 00:00:00+00:00,43.78,43.98,43.23,43.53,1233860,43.78,43.98,43.23,43.53,1233860,0.0,1.0
TTWO,2016-09-14 00:00:00+00:00,44.11,44.36,43.76,43.76,1032314,44.11,44.36,43.76,43.76,1032314,0.0,1.0
TTWO,2016-09-15 00:00:00+00:00,45.23,45.8,43.97,45.8,1421461,45.23,45.8,43.97,45.8,1421461,0.0,1.0
TTWO,2016-09-16 00:00:00+00:00,44.73,45.26,44.39,45.26,2191561,44.73,45.26,44.39,45.26,2191561,0.0,1.0
TTWO,2016-09-19 00:00:00+00:00,44.71,45.16,44.17,44.93,894281,44.71,45.16,44.17,44.93,894281,0.0,1.0
TTWO,2016-09-20 00:00:00+00:00,45.24,45.46,44.82,44.99,896888,45.24,45.46,44.82,44.99,896888,0.0,1.0
TTWO,2016-09-21 00:00:00+00:00,46.34,46.45,45.16,45.66,1748474,46.34,46.45,45.16,45.66,1748474,0.0,1.0
TTWO,2016-09-22 00:00:00+00:00,45.87,46.78,45.69,46.52,1676996,45.87,46.78,45.69,46.52,1676996,0.0,1.0
TTWO,2016-09-23 00:00:00+00:00,46.32,46.435,45.39,45.91,1643269,46.32,46.435,45.39,45.91,1643269,0.0,1.0
TTWO,2016-09-26 00:00:00+00:00,45.9,46.44,45.88,46.03,1472951,45.9,46.44,45.88,46.03,1472951,0.0,1.0
TTWO,2016-09-27 00:00:00+00:00,46.11,46.255,45.57,45.93,1161558,46.11,46.255,45.57,45.93,1161558,0.0,1.0
TTWO,2016-09-28 00:00:00+00:00,45.36,46.13,45.12,45.73,2000628,45.36,46.13,45.12,45.73,2000628,0.0,1.0
TTWO,2016-09-29 00:00:00+00:00,45.17,45.435,44.91,45.36,1113108,45.17,45.435,44.91,45.36,1113108,0.0,1.0
TTWO,2016-09-30 00:00:00+00:00,45.08,45.52,44.83,45.14,1443231,45.08,45.52,44.83,45.14,1443231,0.0,1.0
TTWO,2016-10-03 00:00:00+00:00,45.16,45.35,44.56,44.79,1186610,45.16,45.35,44.56,44.79,1186610,0.0,1.0
TTWO,2016-10-04 00:00:00+00:00,45.5,45.65,45.17,45.29,1139877,45.5,45.65,45.17,45.29,1139877,0.0,1.0
TTWO,2016-10-05 00:00:00+00:00,45.61,45.74,45.1,45.65,653038,45.61,45.74,45.1,45.65,653038,0.0,1.0
TTWO,2016-10-06 00:00:00+00:00,45.49,46.0,45.07,45.79,974296,45.49,46.0,45.07,45.79,974296,0.0,1.0
TTWO,2016-10-07 00:00:00+00:00,44.69,46.49,44.5,46.49,1499797,44.69,46.49,44.5,46.49,1499797,0.0,1.0
TTWO,2016-10-10 00:00:00+00:00,43.77,45.21,43.32,44.81,3349792,43.77,45.21,43.32,44.81,3349792,0.0,1.0
TTWO,2016-10-11 00:00:00+00:00,42.22,43.98,41.92,43.77,3408478,42.22,43.98,41.92,43.77,3408478,0.0,1.0
TTWO,2016-10-12 00:00:00+00:00,42.5,42.52,41.81,42.18,1177223,42.5,42.52,41.81,42.18,1177223,0.0,1.0
TTWO,2016-10-13 00:00:00+00:00,42.35,42.52,41.701,42.19,954434,42.35,42.52,41.701,42.19,954434,0.0,1.0
