symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
UBSFF,2016-10-31 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-01 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-02 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-03 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-04 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-07 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-08 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-09 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-10 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-11 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-14 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-15 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-16 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-17 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-18 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-21 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-22 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-23 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-25 00:00:00+00:00,35.35,35.35,35.35,35.35,0,35.35,35.35,35.35,35.35,0,0.0,1.0
UBSFF,2016-11-28 00:00:00+00:00,34.8,34.8,34.8,34.8,217,34.8,34.8,34.8,34.8,217,0.0,1.0
UBSFF,2016-11-29 00:00:00+00:00,34.3,34.3,34.3,34.3,3338,34.3,34.3,34.3,34.3,3338,0.0,1.0
UBSFF,2016-11-30 00:00:00+00:00,35.08,35.08,35.08,35.08,280,35.08,35.08,35.08,35.08,280,0.0,1.0
UBSFF,2016-12-01 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-02 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-05 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-06 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-07 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-08 00:00:00+00:00,35.08,35.08,35.08,35.08,30,35.08,35.08,35.08,35.08,30,0.0,1.0
UBSFF,2016-12-09 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-12 00:00:00+00:00,35.08,35.08,35.08,35.08,16,35.08,35.08,35.08,35.08,16,0.0,1.0
UBSFF,2016-12-13 00:00:00+00:00,35.08,35.08,35.08,35.08,82,35.08,35.08,35.08,35.08,82,0.0,1.0
UBSFF,2016-12-14 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-15 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-16 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
UBSFF,2016-12-19 00:00:00+00:00,35.08,35.08,35.08,35.08,66,35.08,35.08,35.08,35.08,66,0.0,1.0
UBSFF,2016-12-20 00:00:00+00:00,34.0,34.4,34.0,34.4,605,34.0,34.4,34.0,34.4,605,0.0,1.0
UBSFF,2016-12-21 00:00:00+00:00,34.0,34.0,34.0,34.0,0,34.0,34.0,34.0,34.0,0,0.0,1.0
UBSFF,2016-12-22 00:00:00+00:00,34.0,34.0,34.0,34.0,0,34.0,34.0,34.0,34.0,0,0.0,1.0
UBSFF,2016-12-23 00:00:00+00:00,34.0,34.0,34.0,34.0,0,34.0,34.0,34.0,34.0,0,0.0,1.0
UBSFF,2016-12-27 00:00:00+00:00,34.0,34.0,34.0,34.0,0,34.0,34.0,34.0,34.0,0,0.0,1.0
UBSFF,2016-12-28 00:00:00+00:00,34.0,34.0,34.0,34.0,40,34.0,34.0,34.0,34.0,40,0.0,1.0
UBSFF,2016-12-29 00:00:00+00:00,35.0,35.0,35.0,35.0,249,35.0,35.0,35.0,35.0,249,0.0,1.0
UBSFF,2016-12-30 00:00:00+00:00,35.0,35.0,35.0,35.0,118,35.0,35.0,35.0,35.0,118,0.0,1.0
UBSFF,2017-01-03 00:00:00+00:00,35.0,35.0,35.0,35.0,0,35.0,35.0,35.0,35.0,0,0.0,1.0
UBSFF,2017-01-04 00:00:00+00:00,35.0,35.0,35.0,35.0,3,35.0,35.0,35.0,35.0,3,0.0,1.0
UBSFF,2017-01-05 00:00:00+00:00,33.5,33.5,33.5,33.5,232,33.5,33.5,33.5,33.5,232,0.0,1.0
UBSFF,2017-01-06 00:00:00+00:00,33.5,33.5,33.5,33.5,0,33.5,33.5,33.5,33.5,0,0.0,1.0
UBSFF,2017-01-09 00:00:00+00:00,33.5,33.5,33.5,33.5,160,33.5,33.5,33.5,33.5,160,0.0,1.0
UBSFF,2017-01-10 00:00:00+00:00,33.5,33.5,33.5,33.5,0,33.5,33.5,33.5,33.5,0,0.0,1.0
UBSFF,2017-01-11 00:00:00+00:00,32.05,32.05,32.05,32.05,135,32.05,32.05,32.05,32.05,135,0.0,1.0
UBSFF,2017-01-12 00:00:00+00:00,32.05,32.05,32.05,32.05,0,32.05,32.05,32.05,32.05,0,0.0,1.0
UBSFF,2017-01-13 00:00:00+00:00,32.05,32.05,32.05,32.05,0,32.05,32.05,32.05,32.05,0,0.0,1.0
UBSFF,2017-01-17 00:00:00+00:00,32.61,32.61,32.61,32.61,390,32.61,32.61,32.61,32.61,390,0.0,1.0
UBSFF,2017-01-18 00:00:00+00:00,32.61,32.61,32.61,32.61,9,32.61,32.61,32.61,32.61,9,0.0,1.0
UBSFF,2017-01-19 00:00:00+00:00,32.61,32.61,32.61,32.61,0,32.61,32.61,32.61,32.61,0,0.0,1.0
UBSFF,2017-01-20 00:00:00+00:00,32.61,32.61,32.61,32.61,0,32.61,32.61,32.61,32.61,0,0.0,1.0
UBSFF,2017-01-23 00:00:00+00:00,32.61,32.61,32.61,32.61,67,32.61,32.61,32.61,32.61,67,0.0,1.0
UBSFF,2017-01-24 00:00:00+00:00,32.61,32.61,32.61,32.61,96,32.61,32.61,32.61,32.61,96,0.0,1.0
UBSFF,2017-01-25 00:00:00+00:00,32.61,32.61,32.61,32.61,0,32.61,32.61,32.61,32.61,0,0.0,1.0
UBSFF,2017-01-26 00:00:00+00:00,32.61,32.61,32.61,32.61,0,32.61,32.61,32.61,32.61,0,0.0,1.0
UBSFF,2017-01-27 00:00:00+00:00,32.61,32.61,32.61,32.61,0,32.61,32.61,32.61,32.61,0,0.0,1.0
UBSFF,2017-01-30 00:00:00+00:00,32.61,32.61,32.61,32.61,29,32.61,32.61,32.61,32.61,29,0.0,1.0
UBSFF,2017-01-31 00:00:00+00:00,32.4,32.4,32.4,32.4,100,32.4,32.4,32.4,32.4,100,0.0,1.0
UBSFF,2017-02-01 00:00:00+00:00,32.4,32.4,32.4,32.4,0,32.4,32.4,32.4,32.4,0,0.0,1.0
UBSFF,2017-02-02 00:00:00+00:00,32.4,32.4,32.4,32.4,0,32.4,32.4,32.4,32.4,0,0.0,1.0
UBSFF,2017-02-03 00:00:00+00:00,32.4,32.4,32.4,32.4,0,32.4,32.4,32.4,32.4,0,0.0,1.0
UBSFF,2017-02-06 00:00:00+00:00,33.12,33.12,33.12,33.12,800,33.12,33.12,33.12,33.12,800,0.0,1.0
UBSFF,2017-02-07 00:00:00+00:00,33.12,33.12,33.12,33.12,0,33.12,33.12,33.12,33.12,0,0.0,1.0
UBSFF,2017-02-08 00:00:00+00:00,33.12,33.12,33.12,33.12,0,33.12,33.12,33.12,33.12,0,0.0,1.0
UBSFF,2017-02-09 00:00:00+00:00,33.12,33.12,33.12,33.12,0,33.12,33.12,33.12,33.12,0,0.0,1.0
UBSFF,2017-02-10 00:00:00+00:00,33.12,33.12,33.12,33.12,0,33.12,33.12,33.12,33.12,0,0.0,1.0
UBSFF,2017-02-13 00:00:00+00:00,37.55,37.55,37.55,37.55,300,37.55,37.55,37.55,37.55,300,0.0,1.0
UBSFF,2017-02-14 00:00:00+00:00,37.75,37.75,37.75,37.75,300,37.75,37.75,37.75,37.75,300,0.0,1.0
UBSFF,2017-02-15 00:00:00+00:00,37.1,37.1,37.1,37.1,200,37.1,37.1,37.1,37.1,200,0.0,1.0
UBSFF,2017-02-16 00:00:00+00:00,37.1,37.1,37.1,37.1,300,37.1,37.1,37.1,37.1,300,0.0,1.0
UBSFF,2017-02-17 00:00:00+00:00,37.1,37.1,37.1,37.1,0,37.1,37.1,37.1,37.1,0,0.0,1.0
UBSFF,2017-02-21 00:00:00+00:00,36.6,36.6,36.6,36.6,200,36.6,36.6,36.6,36.6,200,0.0,1.0
UBSFF,2017-02-22 00:00:00+00:00,36.6,36.6,36.6,36.6,0,36.6,36.6,36.6,36.6,0,0.0,1.0
UBSFF,2017-02-23 00:00:00+00:00,36.6,36.6,36.6,36.6,0,36.6,36.6,36.6,36.6,0,0.0,1.0
UBSFF,2017-02-24 00:00:00+00:00,36.6,36.6,36.6,36.6,0,36.6,36.6,36.6,36.6,0,0.0,1.0
UBSFF,2017-02-27 00:00:00+00:00,36.61,36.61,36.61,36.61,200,36.61,36.61,36.61,36.61,200,0.0,1.0
UBSFF,2017-02-28 00:00:00+00:00,36.61,36.61,36.61,36.61,0,36.61,36.61,36.61,36.61,0,0.0,1.0
UBSFF,2017-03-01 00:00:00+00:00,38.25,38.25,38.23,38.23,400,38.25,38.25,38.23,38.23,400,0.0,1.0
